name,size,type,alignment,languages,ac,hp,cr,speed,swim,fly,climb,burrow,passive_perception,darkvision,truesight,tremorsense,blindsight,strength,str_mod,dex,dex_mod,con,con_mod,intel,int_mod,wis,wis_mod,cha,cha_mod,str_save,dex_save,con_save,int_save,wis_save,cha_save,history,perception,stealth,persuasion,insight,deception,arcana,religion,acrobatics,athletics,intimidation,senses,attributes,actions,legendary_actions,legendary,source
swarm-of-bats,medium,swarm of Tiny beasts,unaligned,none,12,22,0.25,0,0,30,0,0,11,0,0,0,60,5,-3,15,2,10,0,2,-4,12,1,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 60 ft., passive Perception 11","Echolocation. The swarm can't use its blindsight while deafened. | Keen Hearing. The swarm has advantage on Wisdom (Perception) checks that rely on hearing. | Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny bat. The swarm can't regain hit points or gain temporary hit points. | ","Bites. Melee Weapon Attack: +4 to hit, reach 0 ft., one creature in the swarm's space. Hit: 5 (2d4) piercing damage, or 2 (1d4) piercing damage if the swarm has half of its hit points or fewer.",none,0,Monster Manual (SRD)
swarm-of-insects,medium,swarm of Tiny beasts,unaligned,none,12,22,0.5,20,0,0,20,0,8,0,0,0,10,3,-4,13,1,10,0,1,-5,7,-2,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 10 ft., passive Perception 8","Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points. | ","Bites. Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.",none,0,Monster Manual (SRD)
swarm-of-poisonous-snakes,medium,swarm of Tiny beasts,unaligned,none,14,36,2,30,30,0,0,0,10,0,0,0,10,8,-1,18,4,11,0,1,-5,10,0,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 10 ft., passive Perception 10","Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny snake. The swarm can't regain hit points or gain temporary hit points. | ","Bites. Melee Weapon Attack: +6 to hit, reach 0 ft., one creature in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer. The target must make a DC 10 Constitution saving throw, taking 14 (4d6) poison damage on a failed save, or half as much damage on a successful one.",none,0,Monster Manual (SRD)
swarm-of-quippers,medium,swarm of Tiny beasts,unaligned,none,13,28,1,0,40,0,0,0,8,60,0,0,0,13,1,16,3,9,-1,1,-5,7,-2,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 8","Blood Frenzy. The swarm has advantage on melee attack rolls against any creature that doesn't have all its hit points. | Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny quipper. The swarm can't regain hit points or gain temporary hit points. | Water Breathing. The swarm can breathe only underwater. | ","Bites. Melee Weapon Attack: +5 to hit, reach 0 ft., one creature in the swarm's space. Hit: 14 (4d6) piercing damage, or 7 (2d6) piercing damage if the swarm has half of its hit points or fewer.",none,0,Monster Manual (SRD)
swarm-of-rats,medium,swarm of Tiny beasts,unaligned,none,10,24,0.25,30,0,0,0,0,10,30,0,0,0,9,-1,11,0,9,-1,2,-4,10,0,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 30 ft., passive Perception 10","Keen Smell. The swarm has advantage on Wisdom (Perception) checks that rely on smell. | Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny rat. The swarm can't regain hit points or gain temporary hit points. | ","Bites. Melee Weapon Attack: +2 to hit, reach 0 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.",none,0,Monster Manual (SRD)
swarm-of-ravens,medium,swarm of Tiny beasts,unaligned,none,12,24,0.25,10,0,50,0,0,15,0,0,0,0,6,-2,14,2,8,-1,3,-4,12,1,6,-2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,passive Perception 15,"Swarm. The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny raven. The swarm can't regain hit points or gain temporary hit points. | ","Beaks. Melee Weapon Attack: +4 to hit, reach 5 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.",none,0,Monster Manual (SRD)
tarrasque,gargantuan,monstrosity (titan),unaligned,none,25,676,30,40,0,0,0,0,10,0,0,0,120,30,1,11,0,30,1,3,-4,11,0,11,0,0,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,"blindsight 120 ft., passive Perception 10","Legendary Resistance (3/Day). If the tarrasque fails a saving throw, it can choose to succeed instead. | Magic Resistance. The tarrasque has advantage on saving throws against spells and other magical effects. | Reflective Carapace. Any time the tarrasque is targeted by a magic missile spell, a line spell, or a spell that requires a ranged attack roll, roll a d6. On a 1 to 5, the tarrasque is unaffected. On a 6, the tarrasque is unaffected, and the effect is reflected back at the caster as though it originated from the tarrasque, turning the caster into the target. | Siege Monster. The tarrasque deals double damage to objects and structures. | ","Multiattack. The tarrasque can use its Frightful Presence. It then makes five attacks: one with its bite, two with its claws, one with its horns, and one with its tail. It can use its Swallow instead of its bite. | Bite. Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 36 (4d12 + 10) piercing damage. If the target is a creature, it is grappled (escape DC 20). Until this grapple ends, the target is restrained, and the tarrasque can't bite another target. | Claw. Melee Weapon Attack: +19 to hit, reach 15 ft., one target. Hit: 28 (4d8 + 10) stashing damage. | Horns. Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 32 (4d10 + 10) piercing damage. | Tail. Melee Weapon Attack: +19 to hit, reach 20 ft., one target. Hit: 24 (4d6 + 10) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be knocked prone. | Frightful Presence. Each creature of the tarrasque's choice within 120 feet of it and aware of it must succeed on a DC 17 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the tarrasque is within line of sight, ending the effect on itself on a success. If a creature's saving throw Is successful or the effect ends for it, the creature is immune to the tarrasque's Frightful Presence for the next 24 hours. | Swallow. The tarrasque makes one bite attack against a Large or smaller creature it is grappling. If the attack hits, the target takes the bite's damage, the target is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the tarrasque, and it takes bO (I6d6) acid damage at the start of each of the tarrasque's turns. If the tarrasque takes 60 damage or more on a single turn from a creature inside it, the tarrasque must succeed on a DC 30 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the tarrasque. If the tarrasque dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 30 feet of movement, exiting prone. | ","The tarrasque can take 3 legendary actions, choosing from the options below. Only one legendary action option can be used at a time and only at the end of another creature's turn. The tarrasque regains spent legendary actions at the start of its turn. | Attack. The tarrasque makes one claw attack or tail attack. | Move. The tarrasque moves up to half its speed. | Chomp (Costs 2 Actions). The tarrasque makes one bite attack or uses its Swallow.",1,Monster Manual (SRD)
thug,medium,humanoid (any race),any non-good alignment,any one language (usually Common),11,32,0.5,30,0,0,0,0,10,0,0,0,0,15,2,11,0,14,2,10,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,passive Perception 10,Pack Tactics. The thug has advantage on an attack roll against a creature if at least one of the thug's allies is within 5 feet of the creature and the ally isn't incapacitated. | ,"Multiattack. The thug makes two melee attacks. | Mace. Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) bludgeoning damage. | Heavy Crossbow. Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. Hit: 5 (1d10) piercing damage.",none,0,Monster Manual (SRD)
tiger,large,beast,unaligned,none,12,37,1,40,0,0,0,0,13,60,0,0,0,17,3,15,2,14,2,3,-4,12,1,8,-1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 13","Keen Smell. The tiger has advantage on Wisdom (Perception) checks that rely on smell. | Pounce. If the tiger moves at least 20 feet straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the tiger can make one bite attack against it as a bonus action. | ","Bite. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (1d10 + 3) piercing damage. | Claw. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage.",none,0,Monster Manual (SRD)
treant,huge,plant,chaotic good,"Common, Druidic, Elvish, Sylvan",16,138,9,30,0,0,0,0,13,0,0,0,0,23,6,8,-1,21,5,12,1,16,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 13,"False Appearance. While the treant remains motionless, it is indistinguishable from a normal tree. | Siege Monster. The treant deals double damage to objects and structures. | ","Multiattack. The treant makes two slam attacks. | Slam. Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 16 (3d6 + 6) bludgeoning damage. | Rock. Ranged Weapon Attack: +10 to hit, range 60/180 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage. | Animate Trees (1/Day). The treant magically animates one or two trees it can see within 60 feet of it. These trees have the same statistics as a treant, except they have Intelligence and Charisma scores of 1, they can't speak, and they have only the Slam action option. An animated tree acts as an ally of the treant. The tree remains animate for 1 day or until it dies; until the treant dies or is more than 120 feet from the tree; or until the treant takes a bonus action to turn it back into an inanimate tree. The tree then takes root if possible.",none,0,Monster Manual (SRD)
tribal-warrior,medium,humanoid (any race),any alignment,any one language,12,11,0.125,30,0,0,0,0,10,0,0,0,0,13,1,11,0,12,1,8,-1,11,0,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 10,Pack Tactics. The warrior has advantage on an attack roll against a creature if at least one of the warrior's allies is within 5 feet of the creature and the ally isn't incapacitated. | ,"Spear. Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.",none,0,Monster Manual (SRD)
triceratops,huge,beast,unaligned,none,13,95,5,50,0,0,0,0,10,0,0,0,0,22,6,9,-1,17,3,2,-4,11,0,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 10,"Trampling Charge. If the triceratops moves at least 20 feet straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the triceratops can make one stomp attack against it as a bonus action. | ","Gore. Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 24 (4d8 + 6) piercing damage. | Stomp. Melee Weapon Attack: +9 to hit, reach 5 ft., one prone creature. Hit: 22 (3d10 + 6) bludgeoning damage",none,0,Monster Manual (SRD)
troll,large,giant,chaotic evil,Giant,15,84,5,30,0,0,0,0,12,60,0,0,0,18,4,13,1,20,5,7,-2,9,-1,7,-2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 12","Keen Smell. The troll has advantage on Wisdom (Perception) checks that rely on smell. | Regeneration. The troll regains 10 hit points at the start of its turn. If the troll takes acid or fire damage, this trait doesn't function at the start of the troll's next turn. The troll dies only if it starts its turn with 0 hit points and doesn't regenerate. | ","Multiattack. The troll makes three attacks: one with its bite and two with its claws. | Bite. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) piercing damage. | Claw. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.",none,0,Monster Manual (SRD)
twig-blight,small,plant,neutral evil,understands Common but can't speak,13,4,0.125,20,0,0,0,0,9,0,0,0,60,6,-2,13,1,12,1,4,-3,8,-1,3,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 9","False Appearance. While the blight remains motionless, it is indistinguishable from a dead shrub. | ","Claws. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) piercing damage.",none,0,Monster Manual (SRD)
tyrannosaurus-rex,huge,beast,unaligned,none,13,136,8,50,0,0,0,0,14,0,0,0,0,25,7,10,0,19,4,2,-4,12,1,9,-1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,passive Perception 14,,"Multiattack. The tyrannosaurus makes two attacks: one with its bite and one with its tail. It can't make both attacks against the same target. | Bite. Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 33 (4d12 + 7) piercing damage. If the target is a Medium or smaller creature, it is grappled (escape DC 17). Until this grapple ends, the target is restrained, and the tyrannosaurus can't bite another target. | Tail. Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 20 (3d8 + 7) bludgeoning damage.",none,0,Monster Manual (SRD)
unicorn,large,celestial,lawful good,"Celestial, Elvish, Sylvan, telepathy 60 ft.",12,67,5,50,0,0,0,0,13,60,0,0,0,18,4,14,2,15,2,11,0,17,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 13","Charge. If the unicorn moves at least 20 feet straight toward a target and then hits it with a horn attack on the same turn, the target takes an extra 9 (2d8) piercing damage. If the target is a creature, it must succeed on a DC 15 Strength saving throw or be knocked prone. | Innate Spellcasting. The unicorn's innate spellcasting ability is Charisma (spell save DC 14). The unicorn can innately cast the following spells, requiring no components: | At will: detect evil and good, druidcraft, pass without trace | 1/day each: calm emotions, dispel evil and good, entangle | Magic Resistance. The unicorn has advantage on saving throws against spells and other magical effects. | Magic Weapons. The unicorn's weapon attacks are magical. | ","Multiattack. The unicorn makes two attacks: one with its hooves and one with its horn. | Hooves. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage. | Horn. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 8 (1d8 + 4) piercing damage. | Healing Touch (3/Day). The unicorn touches another creature with its horn. The target magically regains 11 (2d8 + 2) hit points. In addition, the touch removes all diseases and neutralizes all poisons afflicting the target. | Teleport (1/Day). The unicorn magically teleports itself and up to three willing creatures it can see within 5 feet of it, along with any equipment they are wearing or carrying, to a location the unicorn is familiar with, up to 1 mile away. | ","The unicorn can take 3 legendary actions, choosing from the options below. Only one legendary action option can be used at a time and only at the end of another creature's turn. The unicorn regains spent legendary actions at the start of its turn. | Hooves. The unicorn makes one attack with its hooves. | Shimmering Shield (Costs 2 Actions). The unicorn creates a shimmering, magical field around itself or another creature it can see within 60 feet of it. The target gains a +2 bonus to AC until the end of the unicorn's next turn. | Heal Self (Costs 3 Actions). The unicorn magically regains 11 (2d8 + 2) hit points.",1,Monster Manual (SRD)
